chr	start	end
Chr10	12028675	12031203
Chr10	12041604	12043235
Chr10	12048046	12052952
Chr10	12055637	12064897
Chr10	12067610	12073660
Chr10	12078273	12080274
Chr10	12086239	12087495
Chr10	12090254	12098641
Chr10	12107765	12113020
Chr10	12113431	12116368
Chr10	12119638	12120225
Chr10	12122791	12123073
Chr10	12132643	12135080
Chr10	12144072	12145205
Chr10	12150039	12150988
Chr10	12175311	12176379
Chr10	12181085	12183127
Chr10	12190901	12191363
Chr10	12214879	12216579
Chr10	12223907	12224380
Chr10	12224969	12225310
Chr10	12237032	12238424
Chr10	12260670	12262250
Chr10	12263404	12264531
Chr10	12281660	12282509
Chr10	12285289	12286382
Chr10	12286581	12287030
Chr10	12287271	12288404
Chr10	12289052	12290341
Chr10	12297033	12297841
Chr10	12302907	12303708
Chr10	12305415	12307351
Chr10	12307922	12311609
Chr10	12312449	12312800
Chr10	12316848	12317917
Chr10	12320169	12321840
Chr10	12324764	12325598
Chr10	12327438	12336836
Chr10	12337754	12338595
Chr10	12342663	12343370
Chr10	12340609	12346036
Chr10	12349330	12353301
Chr10	12358755	12362836
Chr10	12364621	12365010
Chr10	12369413	12373883
Chr10	12387072	12387602
Chr10	12433819	12434487
Chr10	12448116	12448907
Chr10	12473756	12474871
Chr10	12480539	12487393
Chr10	12497813	12498670
Chr10	12575841	12576287
Chr10	12689328	12690416
Chr10	12736683	12738479
Chr10	12753910	12754586
Chr10	12755398	12759586
Chr10	12770154	12771639
Chr10	12771984	12772557
Chr10	12784327	12784701
Chr10	12785591	12786127
Chr10	12786525	12788075
Chr10	12790144	12790683
Chr10	12794053	12795102
Chr10	12815693	12818856
Chr10	12828017	12832364
Chr10	12835979	12842596
Chr10	12844985	12853879
Chr10	12855302	12855784
Chr10	12867952	12869919
Chr10	12870885	12874087
Chr10	12879408	12880295
Chr10	12886331	12888302
Chr10	12890904	12894595
Chr10	12899339	12902125
Chr10	12903596	12905729
Chr10	12922958	12928465
Chr10	12938065	12939704
Chr10	12940627	12946748
Chr10	12967817	12974250
Chr10	12977397	12982478
Chr10	12983013	12983507
Chr10	12989338	12989640
Chr10	12992049	12993419
Chr10	12997653	13001193
Chr10	13006149	13014126
Chr10	13015120	13017947
Chr10	13018505	13023203
Chr10	13030986	13032006
Chr10	13042901	13046977
Chr10	13051868	13053580
Chr10	13069729	13070894
Chr10	13080668	13083827
Chr10	13088805	13091555
Chr10	13090534	13096750
Chr10	13100961	13101489
Chr10	13104739	13108437
Chr10	13111268	13112017
Chr10	13112729	13115219
Chr10	13123223	13127542
Chr10	13131433	13133328
Chr10	13142398	13144630
Chr10	13150880	13153990
Chr10	13160291	13163994
Chr10	13171237	13183587
Chr10	13214867	13215918
Chr10	13219950	13226158
Chr10	13231202	13237845
Chr10	13244510	13255129
Chr10	13258184	13259352
Chr10	13261366	13261611
Chr10	13263708	13265563
Chr10	13265745	13269501
Chr10	13270789	13272947
Chr10	13277838	13278980
Chr10	13279353	13280721
Chr10	13284009	13285673
Chr10	13287876	13288589
Chr10	13289612	13292227
Chr10	13294373	13303511
Chr10	13305402	13307756
Chr10	13327225	13328284
Chr10	13339405	13339767
Chr10	13340860	13343980
Chr10	13352996	13357377
Chr10	13359545	13363225
Chr10	13375379	13376014
Chr10	13376892	13377905
Chr10	13387338	13388803
Chr10	13392905	13402262
Chr10	13402639	13403493
Chr10	13412620	13415672
Chr10	13422377	13423710
Chr10	13438132	13439638
Chr10	13443650	13444187
Chr10	13449222	13450950
Chr10	13452143	13455829
Chr10	13464212	13464658
Chr10	13467597	13469366
Chr10	13492784	13496772
Chr10	13497239	13499435
Chr10	13501851	13503816
Chr10	13508604	13511257
Chr10	13520924	13521280
Chr10	13524139	13525925
Chr10	13537545	13542463
Chr10	13543408	13552223
Chr10	13543640	13551708
Chr10	13553061	13553303
Chr10	13557781	13562107
Chr10	13562889	13563690
Chr10	13564289	13564648
Chr10	13592052	13592674
Chr10	13593467	13594281
Chr10	13594572	13597278
Chr10	13597984	13599963
Chr10	13600497	13606431
Chr10	13611824	13614202
Chr10	13658790	13660543
Chr10	13706159	13706816
Chr10	13708209	13709758
Chr10	13711263	13714144
Chr10	13722352	13722732
Chr10	13756390	13763399
Chr10	13764946	13765671
Chr10	13766284	13766664
Chr10	13773717	13774369
Chr10	13778798	13785215
Chr10	13785853	13786530
Chr10	13789495	13792962
Chr10	13804811	13806732
Chr10	13812029	13813522
Chr10	13823476	13829535
Chr10	13833333	13836254
Chr10	13840723	13841259
Chr10	13843156	13848669
Chr10	13848972	13853484
Chr10	13862953	13863636
Chr10	13867134	13869232
Chr10	13870184	13875408
Chr10	13882332	13885224
Chr10	13896183	13900882
Chr10	13905288	13905560
Chr10	13919924	13925643
Chr10	13928384	13929601
Chr10	13932902	13935299
Chr10	13937442	13939572
Chr10	13939899	13941106
Chr10	13942101	13942486
Chr10	13946197	13951612
Chr10	13954485	13958089
Chr10	13965403	13966443
Chr10	13978470	13979462
Chr10	14003279	14006965
Chr10	14009836	14013833
Chr10	14038417	14039021
Chr10	14074862	14076044
Chr10	14095111	14096551
Chr10	14096636	14099891
Chr10	14132684	14136381
Chr10	14141683	14142649
Chr10	14165264	14168134
Chr10	14171326	14172896
Chr10	14195862	14198427
Chr10	14226001	14226384
Chr10	14228073	14231963
Chr10	14237388	14237657
Chr10	14238264	14239609
Chr10	14240139	14241282
Chr10	14241989	14244875
Chr10	14255769	14260896
Chr10	14261166	14263875
Chr10	14334117	14334820
Chr10	14271508	14272625
Chr10	14278731	14283314
Chr10	14283940	14287697
Chr10	14288995	14291131
Chr10	14292898	14293662
Chr10	14307670	14309351
Chr10	14313150	14313554
Chr10	14319356	14323363
Chr10	14323500	14324869
Chr10	14326673	14330476
Chr10	14330689	14331558
Chr10	14332689	14333643
Chr10	14270331	14271034
Chr10	14341776	14346185
Chr10	14356947	14362444
Chr10	14369876	14374483
Chr10	14394956	14395372
Chr10	14394973	14398518
Chr10	14399008	14400695
Chr10	14403026	14407182
Chr10	14407759	14409916
Chr10	14421315	14422220
Chr10	14424222	14428197
Chr10	14428228	14432381
Chr10	14434451	14435209
Chr10	14436872	14438849
Chr10	14441261	14442890
Chr10	14443785	14445504
Chr10	14446549	14448670
Chr10	14449718	14450248
Chr10	14462632	14463443
Chr10	14469029	14469436
Chr10	14470127	14470683
Chr10	14474781	14478810
Chr10	14486073	14486627
Chr10	14487133	14493136
Chr10	14493299	14496794
Chr10	14498531	14500756
Chr10	14500800	14504243
Chr10	14505709	14508788
Chr10	14513148	14520443
Chr10	14532843	14543224
Chr10	14543516	14549011
Chr10	14549109	14555547
Chr10	14558959	14560336
Chr10	14560601	14565737
Chr10	14589926	14591220
Chr10	14601103	14601372
Chr10	14602523	14603702
Chr10	14606812	14607689
Chr10	14613345	14615927
Chr10	14617562	14617894
Chr10	14621831	14622148
Chr10	14630301	14633228
Chr10	14634293	14634606
Chr10	14640026	14643350
Chr10	14658214	14659231
Chr10	14678069	14679443
Chr10	14681994	14685370
Chr10	14693332	14694233
Chr10	14702045	14703069
Chr10	14707474	14709513
Chr10	14710942	14713105
Chr10	14717784	14718330
Chr10	14731510	14736612
Chr10	14739569	14742745
Chr10	14746101	14750175
Chr10	14751950	14754326
Chr10	14757124	14759781
Chr10	14763548	14765107
Chr10	14767852	14769305
Chr10	14772921	14773181
Chr10	14773749	14775841
Chr10	14776421	14779048
Chr10	14785117	14786658
Chr10	14798144	14800352
Chr10	14802694	14804637
Chr10	14820872	14821592
Chr10	14822633	14822971
Chr10	14831464	14839351
Chr10	14839965	14842207
Chr10	14848546	14848857
Chr10	14850805	14853192
Chr10	14859852	14862610
Chr10	14864414	14864723
Chr10	14869092	14872480
Chr10	14874715	14877829
Chr10	14888856	14892405
Chr10	14897142	14900931
Chr10	14904196	14911781
Chr10	14920071	14920355
Chr10	14921923	14925034
Chr10	14925735	14929778
Chr10	14944271	14949000
Chr10	14955023	14959907
Chr10	14960578	14962880
Chr10	14974639	14976372
Chr10	14979873	14980665
Chr10	14983367	14986235
Chr10	15003427	15004575
Chr10	15006162	15007280
Chr10	15010666	15012324
Chr10	15015529	15016650
Chr10	15019919	15021106
Chr10	15025823	15026947
Chr10	15034397	15034931
Chr10	15036094	15036951
Chr10	15044042	15045403
Chr10	15047485	15048642
Chr10	15070116	15070532
Chr10	15100785	15101138
Chr10	15102264	15104092
Chr10	15106706	15107896
Chr10	15110429	15111589
Chr10	15118645	15121554
Chr10	15124391	15125458
Chr10	15132484	15135624
Chr10	15138433	15140147
Chr10	15142190	15143033
Chr10	15166777	15167886
Chr10	15169211	15170899
Chr10	15171570	15173056
Chr10	15176512	15176871
Chr10	15182652	15183967
Chr10	15186753	15186995
Chr10	15199437	15202164
Chr10	15205064	15206208
Chr10	15213679	15215127
Chr10	15218256	15219365
Chr10	15220658	15223120
Chr10	15224648	15224992
Chr10	15228159	15229123
Chr10	15229453	15234593
Chr10	15239701	15240792
Chr10	15243410	15244477
Chr10	15245005	15246475
Chr10	15248755	15250899
Chr10	15255885	15257174
Chr10	15259550	15260554
Chr10	15262104	15263830
Chr10	15264853	15265191
Chr10	15266567	15267037
Chr10	15268591	15269703
Chr10	15271537	15272886
Chr10	15279959	15281164
Chr10	15290345	15292947
Chr10	15294053	15295204
Chr10	15300664	15301215
Chr10	15302596	15303267
Chr10	15303901	15309302
Chr10	15324463	15331200
Chr10	15326674	15330337
Chr10	15330610	15336133
Chr10	15338211	15341263
Chr10	15341885	15350995
Chr10	15356834	15357741
Chr10	15360564	15369094
Chr10	15369776	15371191
Chr10	15374623	15375202
Chr10	15376419	15378606
Chr10	15392044	15392805
Chr10	15402600	15405854
Chr10	15407278	15408466
Chr10	15410511	15411323
Chr10	15424834	15427433
Chr10	15428319	15431629
Chr10	15436598	15437735
Chr10	15438633	15439109
Chr10	15443872	15445197
Chr10	15447729	15448330
Chr10	15450998	15455188
Chr10	15462806	15463918
Chr10	15466956	15468056
Chr10	15472665	15473675
Chr10	15486180	15487367
Chr10	15491815	15493787
Chr10	15498122	15499315
Chr10	15500253	15501197
Chr10	15502381	15504194
Chr10	15506569	15507648
Chr10	15514718	15519165
Chr10	15521350	15521835
Chr10	15524295	15526005
Chr10	15531669	15532079
Chr10	15539245	15540452
Chr10	15540741	15542701
Chr10	15544921	15545205
Chr10	15546516	15547685
Chr10	15548856	15550935
Chr10	15576230	15578895
Chr10	15593062	15594184
Chr10	15601067	15610594
Chr10	15614210	15616127
Chr10	15621355	15624800
Chr10	15629313	15635900
Chr10	15637903	15644365
Chr10	15648466	15648856
Chr10	15659478	15661329
Chr10	15663623	15664584
Chr10	15673128	15681124
Chr10	15681535	15683615
Chr10	15683993	15684706
Chr10	15688773	15689850
Chr10	15689665	15693104
Chr10	15695678	15696454
Chr10	15697971	15700037
Chr10	15700507	15701338
Chr10	15703017	15703631
Chr10	15703792	15707221
Chr10	15730619	15734015
Chr10	15734082	15736908
Chr10	15737581	15740779
Chr10	15741907	15742308
Chr10	15751894	15753575
Chr10	15754875	15755891
Chr10	15767421	15772646
Chr10	15774570	15775465
Chr10	15780470	15788016
Chr10	15789729	15792467
Chr10	15796178	15799887
Chr10	15806654	15811018
Chr10	15812836	15817788
Chr10	15820991	15821530
Chr10	15823628	15824008
Chr10	15827044	15828826
Chr10	15858182	15859274
Chr10	15859880	15860335
Chr10	15861348	15861614
Chr10	15869292	15873575
Chr10	15874147	15876706
Chr10	15877678	15880058
Chr10	15884727	15893608
Chr10	15893749	15902927
Chr10	15911404	15915970
Chr10	15918243	15923352
Chr10	15920835	15923997
Chr10	15928796	15936732
Chr10	15938444	15942538
Chr10	15944896	15945288
Chr10	15946256	15950087
Chr10	15983796	15987992
Chr10	15989780	15990974
Chr10	15997619	16000815
Chr10	16016828	16021380
Chr10	16021744	16024505
Chr10	16027859	16029439
Chr10	16035403	16038231
Chr10	16041128	16045252
Chr10	16052171	16052874
Chr10	16063850	16064224
Chr10	16084464	16086703
Chr10	16092773	16096424
Chr10	16096316	16098550
Chr10	16106296	16107381
Chr10	16109983	16112105
Chr10	16114942	16115152
Chr10	16121231	16130921
Chr10	16140775	16149965
Chr10	16151400	16160090
Chr10	16159737	16160144
Chr10	16160460	16167986
Chr10	16180798	16185035
Chr10	16201250	16208251
Chr10	16225411	16238853
Chr10	16239755	16242730
Chr10	16259505	16260068
Chr10	16277029	16277397
Chr10	16290509	16290981
Chr10	16294880	16297144
Chr10	16323423	16327210
Chr10	16336242	16340746
Chr10	16383354	16386793
Chr10	16388451	16393425
Chr10	16407297	16408077
Chr10	16408958	16415736
Chr10	16418116	16419443
Chr10	16449600	16450310
Chr10	16456543	16457198
Chr10	16507486	16508277
Chr10	16509081	16512859
Chr10	16515841	16516711
Chr10	16518760	16519658
Chr10	16522498	16522917
Chr10	16530983	16531552
Chr10	16557892	16560813
Chr10	16567199	16567762
Chr10	16575347	16577743
Chr10	16581496	16582365
Chr10	16590298	16591137
Chr10	16592283	16593103
Chr10	16607804	16608520
Chr10	16537734	16538342
Chr10	16616623	16618330
Chr10	16621128	16621703
Chr10	16625819	16626573
Chr10	16638955	16640712
Chr10	16643530	16645214
Chr10	16648816	16649983
Chr10	16651740	16660551
Chr10	16663932	16664717
Chr10	16665814	16673464
Chr10	16675511	16677874
Chr10	16686826	16693615
Chr10	16693205	16697515
Chr10	16702768	16703109
Chr10	16704943	16708495
Chr10	16710177	16715537
Chr10	16716230	16742534
Chr10	16750745	16755237
Chr10	16755564	16760878
Chr10	16766843	16769298
Chr10	16768464	16771729
Chr10	16775261	16779684
Chr10	16787617	16801116
Chr10	16805683	16810647
Chr10	16819554	16820665
Chr10	16821151	16825037
Chr10	16826589	16831409
Chr10	16834473	16835685
Chr10	16835849	16836882
Chr10	16847405	16849151
Chr10	16851912	16853554
Chr10	16854121	16854699
Chr10	16861659	16863255
Chr10	16886103	16886514
Chr10	16892830	16894805
Chr10	16896684	16898801
Chr10	16901315	16906478
Chr10	16909283	16911487
Chr10	16932807	16935826
Chr10	16938371	16943415
Chr10	16943855	16944303
Chr10	16951189	16956917
Chr10	16971660	16976748
Chr10	16977068	16978453
Chr10	16981456	16989699
Chr10	16990228	16992239
Chr10	16998720	16999145
Chr10	17006001	17006724
Chr10	17007547	17011015
Chr10	17018922	17021474
Chr10	17025741	17026388
Chr10	17028132	17035156
Chr10	17040042	17047633
Chr10	17048041	17053445
Chr10	17063214	17066601
Chr10	17070918	17072621
Chr10	17074150	17075296
Chr10	17076098	17077979
Chr10	17087492	17087800
Chr10	17107585	17108450
Chr10	17112003	17115452
Chr10	17116302	17121045
Chr10	17117277	17119888
Chr10	17120230	17124776
Chr10	17131916	17132714
Chr10	17133152	17137862
Chr10	17140788	17145821
Chr10	17152945	17154765
Chr10	17155342	17157744
Chr10	17158103	17163197
Chr10	17166741	17167150
Chr10	17169257	17171264
Chr10	17175716	17178498
Chr10	17180757	17183465
Chr10	17184530	17185759
Chr10	17186606	17189893
Chr10	17191148	17192118
Chr10	17192814	17195076
Chr10	17198438	17200572
Chr10	17201795	17202262
Chr10	17203876	17210126
Chr10	17221679	17224614
Chr10	17226547	17227017
Chr10	17227357	17229370
Chr10	17236737	17237006
Chr10	17244142	17244429
Chr10	17250766	17255665
Chr10	17258166	17261578
Chr10	17261952	17266613
Chr10	17267138	17273298
Chr10	17276945	17279876
Chr10	17290695	17291393
Chr10	17298361	17299658
Chr10	17312261	17317922
Chr10	17316188	17317922
Chr10	17320261	17322239
Chr10	17325069	17325683
Chr10	17331234	17335410
Chr10	17345537	17350072
Chr10	17357738	17361919
Chr10	17365024	17366833
Chr10	17374444	17379041
Chr10	17389721	17393970
Chr10	17399962	17400799
Chr10	17411413	17411916
Chr10	17415602	17420957
Chr10	17431263	17436600
Chr10	17437474	17441023
Chr10	17448951	17454855
Chr10	17457297	17458312
Chr10	17471599	17474854
Chr10	17475463	17484198
Chr10	17484383	17490805
Chr10	17493466	17496241
Chr10	17499639	17503204
Chr10	17519996	17521411
Chr10	17544741	17547685
Chr10	17547961	17548260
Chr10	17564167	17571574
Chr10	17572163	17573761
Chr10	17581023	17582188
Chr10	17584939	17592299
Chr10	17601318	17601551
Chr10	17606602	17613157
Chr10	17616226	17617209
Chr10	17619114	17623642
Chr10	17632733	17636433
Chr10	17637066	17639128
Chr10	17646143	17650622
Chr10	17652101	17661124
Chr10	17664184	17665274
Chr10	17673233	17675675
Chr10	17677313	17678042
Chr10	17682551	17684961
Chr10	17687944	17689221
Chr10	17716311	17716544
Chr10	17720226	17720720
Chr10	17722467	17725003
Chr10	17726433	17729559
Chr10	17732596	17735799
Chr10	17739202	17744567
Chr10	17746619	17750064
Chr10	17751624	17753316
Chr10	17755789	17763650
Chr10	17766864	17772031
Chr10	17773192	17776920
Chr10	17778502	17793342
Chr10	17794333	17799831
Chr10	17797819	17803223
Chr10	17827395	17829530
Chr10	17849088	17851397
Chr10	17858209	17872878
Chr10	17873419	17877467
Chr10	17888297	17889724
Chr10	17905866	17910800
Chr10	17913818	17917850
Chr10	17923595	17926319
Chr10	17938977	17940533
Chr10	17945282	17956926
Chr10	17960472	17964486
Chr10	17965887	17967844
Chr10	17967684	17971341
Chr10	17973596	17974879
Chr10	17980294	17985456
Chr10	17985648	17985869
Chr10	18000853	18005796
Chr10	18006943	18009746
Chr10	18011819	18018931
Chr10	18036547	18040810
Chr10	18051860	18056913
Chr10	18080689	18080994
Chr10	18085536	18092500
Chr10	18102574	18108764
Chr10	18120536	18121083
Chr10	18129552	18130135
Chr10	18140785	18142443
Chr10	18144834	18145540
Chr10	18145792	18149595
Chr10	18150496	18156384
Chr10	18169102	18172316
Chr10	18172857	18175255
Chr10	18190886	18191677
Chr10	18196226	18199062
Chr10	18203248	18206311
Chr10	18214554	18217773
Chr10	18219485	18220216
Chr10	18225297	18227300
Chr10	18231655	18236511
Chr10	18240457	18243440
Chr10	18244608	18247356
Chr10	18258125	18262552
Chr10	18270169	18274977
Chr10	18276775	18277563
Chr10	18281614	18282367
Chr10	18285445	18286452
Chr10	18288073	18288478
Chr10	18294680	18297198
Chr10	18297833	18300228
Chr10	18301438	18304771
Chr10	18304998	18306626
Chr10	18309056	18311424
Chr10	18311851	18314326
Chr10	18316325	18318781
Chr10	18318955	18320451
Chr10	18321122	18331781
Chr10	18332850	18339978
Chr10	18343006	18352029
Chr10	18357335	18359936
Chr10	18360484	18372591
Chr10	18375595	18377854
Chr10	18382319	18383298
Chr10	18386542	18391777
Chr10	18389977	18394398
Chr10	18402218	18403277
Chr10	18404253	18407851
Chr10	18411506	18414285
Chr10	18416511	18417456
Chr10	18420713	18425433
Chr10	18426129	18426764
Chr10	18429484	18430110
Chr10	18432956	18433609
Chr10	18434383	18438275
Chr10	18438527	18442439
Chr10	18446071	18449621
Chr10	18451019	18454464
Chr10	18463481	18469272
Chr10	18471114	18474584
Chr10	18475023	18484878
Chr10	18486477	18496730
Chr10	18499596	18500543
Chr10	18504619	18506412
Chr10	18523793	18524404
Chr10	18531072	18539843
Chr10	18540559	18542794
Chr10	18545043	18546241
Chr10	18548190	18552850
Chr10	18552952	18559327
Chr10	18560932	18561435
Chr10	18564998	18565486
Chr10	18573539	18575856
Chr10	18579905	18580742
Chr10	18588276	18590981
Chr10	18591171	18595632
Chr10	18598557	18599451
Chr10	18607837	18612932
Chr10	18613368	18621316
Chr10	18628529	18629412
Chr10	18631316	18631966
Chr10	18635339	18636174
Chr10	18637489	18638521
Chr10	18640397	18641937
Chr10	18656549	18657973
Chr10	18658538	18660544
Chr10	18661549	18663171
Chr10	18664219	18664829
Chr10	18666506	18666979
Chr10	18667175	18669332
Chr10	18669977	18678815
Chr10	18682977	18685571
Chr10	18687523	18693653
Chr10	18697593	18700089
Chr10	18701132	18702561
Chr10	18703168	18706235
Chr10	18707759	18711564
Chr10	18711582	18715436
Chr10	18718068	18722354
Chr10	18723930	18725483
Chr10	18733290	18741383
Chr10	18745564	18746055
Chr10	18747265	18750289
Chr10	18751395	18754005
Chr10	18754181	18758096
Chr10	18769621	18773188
Chr10	18773359	18777132
Chr10	18784685	18791044
Chr10	18794537	18798562
Chr10	18798725	18806059
Chr10	18807789	18811992
Chr10	18813618	18819690
Chr10	18823675	18825328
Chr10	18832177	18836049
Chr10	18837730	18843204
Chr10	18846830	18849084
Chr10	18850191	18850475
Chr10	18852112	18857346
Chr10	18857786	18867383
Chr10	18869929	18873090
Chr10	18873473	18875014
Chr10	18881853	18882616
Chr10	18883384	18884061
Chr10	18885473	18888739
Chr10	18890478	18891834
Chr10	18898585	18899007
Chr10	18900290	18904022
Chr10	18906524	18915331
Chr10	18917046	18920354
Chr10	18932669	18933458
Chr10	18935690	18942573
Chr10	18951471	18953729
Chr10	18955107	18957024
Chr10	18970490	18975230
Chr10	18976009	18979110
Chr10	18981326	18985212
Chr10	18986705	18988982
Chr10	18989312	18991425
Chr10	18994568	18996816
Chr10	18998799	19001037
Chr10	19002214	19004174
Chr10	19005822	19007756
Chr10	19009680	19014274
Chr10	19015819	19025416
Chr10	19028120	19033623
Chr10	19033885	19036321
Chr10	19044511	19046260
Chr10	19053652	19056108
Chr10	19056887	19059683
Chr10	19062856	19066209
Chr10	19066764	19068013
Chr10	19071212	19073156
Chr10	19078660	19081605
Chr10	19082494	19083239
Chr10	19084294	19087665
Chr10	19092670	19095707
Chr10	19096820	19100605
Chr10	19104084	19105750
Chr10	19108260	19108499
Chr10	19108875	19111044
Chr10	19112196	19117625
Chr10	19129876	19133641
Chr10	19135425	19136479
Chr10	19142222	19143586
Chr10	19146523	19148586
Chr10	19147616	19150913
Chr10	19152303	19152971
Chr10	19154580	19156542
Chr10	19159093	19162504
Chr10	19166322	19168809
Chr10	19171741	19174055
Chr10	19190119	19194448
Chr10	19198745	19200734
Chr10	19201521	19206783
Chr10	19213622	19216326
Chr10	19218567	19224021
Chr10	19230258	19233195
Chr10	19236363	19241930
Chr10	19244918	19246886
Chr10	19251787	19252676
Chr10	19255112	19255381
Chr10	19255873	19258067
Chr10	19262470	19264060
Chr10	19276101	19281496
Chr10	19288018	19288320
Chr10	19299589	19299891
Chr10	19303783	19304347
Chr10	19307415	19308081
Chr10	19311201	19312151
Chr10	19330372	19330978
Chr10	19335022	19335615
Chr10	19346334	19348306
Chr10	19350161	19351951
Chr10	19352978	19354087
